146;247;124;160;land;false;desert;1
147;240;234;223;land;false;desert;1
148;217;95;234;land;false;forest;1
149;189;167;190;land;false;forest;3
150;231;240;95;land;false;forest;3
151;227;171;169;land;false;forest;1
152;131;246;200;land;false;plains;1
153;172;251;84;land;false;desert;1
154;195;240;80;land;false;plains;5
155;254;205;77;land;false;mountain;1
156;243;234;248;land;false;forest;4
157;227;94;235;land;false;mountain;1
158;174;137;226;land;false;forest;1
159;236;159;178;land;false;forest;1
160;224;203;80;land;false;forest;1
161;111;248;239;land;false;desert;1
162;171;105;251;land;true;forest;3
163;231;208;247;land;false;desert;1
164;244;167;187;land;true;desert;1
165;236;213;235;land;false;forest;1
166;244;145;146;land;false;desert;1
167;174;216;210;land;true;forest;5
168;150;137;219;land;false;forest;2
169;165;184;232;land;false;mountain;3
170;242;107;240;land;false;forest;1
171;203;237;109;land;false;mountain;1
172;191;197;167;land;false;forest;1
173;175;121;221;land;true;forest;1
174;224;217;187;land;true;forest;2
175;203;121;254;land;false;forest;4
176;177;243;103;land;false;forest;1
177;170;145;239;land;true;plains;3
178;252;85;182;land;false;forest;2
179;199;222;229;land;false;mountain;1
180;246;104;238;land;false;plains;2
181;206;202;130;land;false;forest;2
182;204;224;190;land;false;forest;3
183;240;141;144;land;false;hills;1
184;229;240;157;land;false;forest;3
185;103;215;190;land;false;forest;1
186;177;238;212;land;true;forest;2
187;201;162;203;land;false;forest;1
188;228;224;63;land;true;forest;2
189;186;210;128;land;false;forest;3
190;176;203;179;land;false;forest;1
191;132;172;252;land;false;plains;4
192;253;193;57;land;false;forest;2
193;158;237;200;land;false;forest;4
194;178;232;128;land;false;forest;1
195;204;129;233;land;false;desert;1
196;119;240;144;land;false;mountain;1
197;208;230;218;land;false;forest;2
198;241;248;47;land;false;mountain;2
199;156;228;177;land;false;forest;2
200;180;228;237;land;false;plains;4
201;134;214;174;land;false;desert;1
202;83;190;247;land;true;forest;2
203;135;240;220;land;true;forest;1
204;251;218;68;land;false;forest;2
205;253;105;249;land;false;forest;3
206;165;234;157;land;false;hills;3
207;180;146;175;land;false;forest;3
208;250;251;1;land;false;forest;3
209;254;176;180;land;false;jungle;2
210;105;163;234;land;false;desert;1
211;131;253;153;land;false;forest;3
212;185;243;128;land;false;hills;1
213;194;163;211;land;true;forest;1
214;233;213;216;land;false;forest;1
215;145;206;212;land;false;plains;2
216;209;245;59;land;false;forest;3
217;217;226;170;land;false;forest;5
218;172;237;119;land;false;forest;1
219;207;208;88;land;true;plains;1
220;193;183;213;land;false;forest;2
221;241;241;201;land;false;mountain;1
222;219;121;164;land;false;hills;3
223;245;206;147;land;false;forest;2
224;223;212;73;land;false;desert;1
225;236;236;194;land;false;desert;1
226;188;237;126;land;false;forest;1
227;219;76;214;land;false;forest;4
228;185;130;208;land;false;forest;1
229;166;192;210;land;false;forest;1
230;205;227;79;land;false;forest;1
231;228;216;207;land;false;mountain;1
232;147;157;223;land;false;forest;2
233;152;250;228;land;true;forest;4
234;173;245;178;land;false;forest;1
235;214;111;205;land;false;forest;1
236;164;247;140;land;false;desert;1
237;198;104;234;land;false;forest;3
238;98;210;220;land;false;forest;1
239;245;97;237;land;false;hills;2
240;227;61;236;land;false;forest;1
241;187;213;142;land;false;forest;1
242;104;251;211;land;false;forest;1
243;243;88;232;land;false;forest;2
244;96;243;170;land;false;forest;2
245;96;177;246;land;true;forest;3
246;158;223;209;land;true;forest;3
247;247;137;127;land;false;desert;1
248;190;101;214;land;false;forest;1
249;211;228;198;land;true;forest;1
250;219;76;241;land;false;forest;3
251;143;182;235;land;false;plains;1
252;254;168;127;land;false;plains;4
253;192;235;79;land;false;desert;1
254;93;231;189;land;false;jungle;2
255;218;124;238;land;false;forest;3
256;176;218;151;land;true;forest;2
257;195;224;92;land;false;forest;3
258;204;218;144;land;false;forest;3
259;140;160;229;land;false;desert;1
260;149;168;202;land;false;jungle;2
261;181;159;185;land;false;plains;2
262;213;217;162;land;false;desert;1
263;224;235;75;land;false;forest;3
264;203;246;202;land;true;forest;1
265;214;132;226;land;false;forest;1
266;156;237;197;land;false;forest;3
267;218;243;102;land;true;forest;1
268;248;136;160;land;false;plains;3
269;250;238;118;land;false;forest;1
270;198;231;153;land;false;forest;3
271;243;200;229;land;false;forest;2
272;151;209;169;land;false;hills;1
273;115;217;171;land;false;desert;1
274;108;185;222;land;true;jungle;2
275;224;244;238;land;false;forest;3
276;160;220;152;land;false;forest;1
277;240;78;215;land;true;plains;1
278;152;201;186;land;false;forest;2
279;99;210;230;land;false;forest;4
280;210;176;196;land;false;plains;1
281;161;215;200;land;false;plains;2
282;143;159;205;land;true;forest;2
283;136;163;206;land;false;plains;1
284;231;47;238;land;false;desert;1
285;214;146;220;land;false;mountain;3
286;125;254;165;land;false;hills;1
287;128;216;192;land;false;forest;5
288;166;168;250;land;false;hills;3
289;109;240;183;land;false;forest;1
290;210;149;143;land;false;forest;1
291;229;201;127;land;false;forest;1
292;44;219;251;land;false;plains;3
293;247;130;150;land;false;forest;2
294;223;174;209;land;false;plains;1
295;88;179;241;land;false;forest;2
296;103;218;252;land;true;plains;4
297;96;233;213;land;false;forest;1
298;164;249;94;land;true;forest;3
299;105;206;203;land;false;desert;1
300;190;215;165;land;false;hills;3
301;136;247;194;land;false;hills;3
302;149;181;203;land;false;forest;2
303;246;70;227;land;false;desert;1
304;220;83;207;land;false;desert;1
305;147;155;201;land;true;desert;1
306;223;215;148;land;true;forest;1
307;199;217;225;land;false;desert;1
308;236;214;162;land;false;forest;1
309;246;234;141;land;false;desert;1
310;203;133;228;land;false;mountain;1
311;137;251;212;land;false;plains;1
312;142;237;252;land;false;plains;2
313;254;120;243;land;false;plains;1
314;175;193;249;land;false;forest;2
315;233;101;175;land;true;forest;2
316;235;72;239;land;false;forest;4
317;148;185;245;land;false;forest;1
318;181;232;180;land;false;forest;1
319;109;251;144;land;false;forest;1
320;140;200;231;land;true;forest;1
321;123;182;221;land;false;desert;1
322;102;205;234;land;false;desert;1
323;43;237;236;land;false;plains;2
324;224;243;139;land;false;hills;3
325;234;242;173;land;false;forest;1
326;240;237;120;land;false;forest;4
327;147;171;206;land;false;forest;1
328;222;156;133;land;false;forest;1
329;127;137;242;land;false;forest;2
330;222;62;218;land;true;forest;4
331;198;226;102;land;false;plains;5
332;200;235;113;land;false;desert;1
333;113;220;176;land;false;desert;1
334;194;196;178;land;false;forest;1
335;146;195;183;land;false;plains;4
336;201;211;248;land;false;desert;1
337;234;46;254;land;true;forest;3
338;93;232;186;land;false;forest;1
339;168;197;181;land;false;forest;3
340;118;187;200;land;false;desert;1
341;232;102;216;land;false;forest;3
342;35;245;239;land;false;forest;3
343;168;203;200;land;true;marsh;5
344;140;207;215;land;false;forest;3
345;44;204;254;land;false;forest;1
346;110;234;172;land;false;forest;1
347;109;247;173;land;false;forest;2
348;234;208;130;land;false;hills;3
349;223;249;127;land;false;forest;2
350;208;239;240;land;false;plains;1
351;188;182;204;land;true;forest;3
352;218;232;166;land;false;forest;1
353;226;182;128;land;false;desert;1
354;223;243;59;land;true;desert;1
355;176;208;245;land;false;desert;1
356;97;249;181;land;false;mountain;3
357;224;251;126;land;false;plains;2
358;243;41;229;land;false;forest;2
359;253;242;156;land;false;forest;1
360;207;123;182;land;false;forest;2
361;231;246;238;land;false;forest;4
362;150;241;227;land;true;forest;2
363;183;149;192;land;true;forest;1
364;217;215;103;land;false;forest;3
365;235;240;38;land;false;forest;2
366;132;203;177;land;false;forest;1
367;180;239;169;land;false;mountain;4
368;222;175;121;land;false;mountain;1
369;164;249;147;land;false;forest;4
370;165;177;233;land;false;forest;5
371;216;213;196;land;false;forest;3
372;239;198;79;land;false;plains;2
373;213;70;251;land;false;mountain;1
374;247;224;191;land;false;plains;1
375;66;235;251;land;true;forest;1
376;142;162;237;land;false;jungle;2
377;143;228;220;land;false;forest;5
378;141;178;202;land;false;desert;1
379;242;227;236;land;false;forest;1
380;224;243;115;land;false;forest;1
381;220;130;203;land;false;desert;1
382;173;120;211;land;false;plains;1
383;220;147;251;land;false;hills;2
384;144;228;224;land;false;hills;1
385;199;203;253;land;false;mountain;3
386;247;201;219;land;true;plains;4
387;191;146;209;land;false;forest;2
388;151;237;207;land;false;desert;1
389;186;251;244;land;false;desert;1
390;211;188;203;land;false;forest;1
391;213;250;238;land;false;forest;3
392;134;228;254;land;false;plains;1
393;253;233;98;land;false;plains;1
394;47;246;231;land;false;forest;3
395;216;204;155;land;false;forest;1
396;252;100;216;land;false;forest;2
397;193;164;225;land;true;forest;3
398;242;88;250;land;false;hills;3
399;104;214;201;land;false;forest;1
400;196;248;161;land;false;desert;1
401;182;157;245;land;false;forest;1
402;245;167;118;land;false;hills;2
403;198;186;254;land;false;forest;1
404;243;147;169;land;false;forest;2
405;212;222;172;land;false;desert;1
406;140;216;164;land;true;plains;1
407;169;191;214;land;false;desert;1
408;198;243;70;land;false;desert;1
409;209;225;189;land;false;forest;1
410;228;221;108;land;true;desert;1
411;121;146;239;land;false;forest;3
412;225;251;70;land;false;plains;2
413;77;226;203;land;true;plains;3
414;222;143;248;land;true;forest;2
415;218;254;223;land;true;urban;2
416;223;196;98;land;false;forest;1
417;254;196;134;land;true;plains;1
418;173;246;136;land;true;forest;2
419;103;240;172;land;false;forest;3
420;189;234;150;land;true;urban;5
421;156;199;205;land;false;forest;1
422;147;166;223;land;false;mountain;1
423;251;225;26;land;false;plains;1
424;173;159;177;land;false;forest;2
425;210;193;132;land;false;forest;2
426;204;182;156;land;false;desert;1
427;181;226;205;land;false;forest;1
428;223;232;52;land;false;forest;3
429;250;153;143;land;false;forest;3
430;218;161;204;land;false;desert;1
431;29;244;248;land;false;forest;1
432;254;105;187;land;false;forest;1
433;65;250;200;land;false;desert;1
434;214;242;188;land;true;forest;4
435;203;141;173;land;false;forest;3
436;155;183;210;land;false;forest;1
437;226;248;69;land;false;plains;3
438;192;86;241;land;true;forest;5
439;213;209;196;land;false;plains;5
440;174;148;235;land;false;desert;1
441;208;196;239;land;true;forest;2
442;179;169;236;land;false;mountain;1
443;237;185;165;land;false;plains;2
444;236;207;153;land;false;forest;5
445;239;108;218;land;false;forest;1
446;103;162;252;land;false;forest;1
447;206;148;177;land;false;forest;3
448;168;235;157;land;false;forest;1
449;23;228;251;land;false;mountain;1
450;232;77;219;land;false;forest;1
451;234;115;251;land;false;forest;1
452;213;121;247;land;false;forest;5
453;229;253;209;land;false;plains;1
454;215;101;187;land;true;forest;2
455;173;241;159;land;false;desert;1
456;207;110;235;land;false;forest;1
457;137;248;243;land;false;hills;3
458;229;139;143;land;true;forest;2
459;202;222;128;land;true;forest;1
460;238;201;164;land;false;forest;1
461;233;96;173;land;false;plains;1
462;203;196;103;land;false;plains;1
463;154;199;210;land;false;plains;2
464;208;164;136;land;false;forest;4
465;218;217;131;land;false;forest;2
466;117;188;237;land;true;desert;1
467;237;183;135;land;true;plains;4
468;111;250;231;land;false;forest;1
469;134;209;190;land;false;forest;1
470;183;240;184;land;false;forest;2
471;182;227;202;land;false;forest;1
472;231;183;200;land;true;forest;3
473;237;225;235;land;false;plains;2
474;234;223;65;land;false;forest;2
475;128;215;188;land;false;desert;1
476;151;201;222;land;false;desert;1
477;234;178;206;land;false;forest;3
478;176;250;206;land;false;forest;2
479;212;246;182;land;true;plains;1
480;124;193;237;land;false;plains;4
481;170;239;204;land;true;forest;2
482;111;209;254;land;false;desert;1
483;41;247;236;land;false;desert;1
484;200;161;239;land;false;forest;2
485;204;119;223;land;false;forest;1
486;245;214;60;land;false;forest;1
487;231;215;166;land;false;forest;1
488;170;209;130;land;true;forest;1
489;241;142;217;land;false;desert;1
490;210;182;177;land;false;hills;1
491;206;148;160;land;false;desert;1
492;217;174;115;land;false;desert;1
493;247;137;146;land;false;desert;1
494;2;254;252;land;false;forest;1
495;233;80;236;land;true;forest;4
496;138;248;208;land;false;hills;3
497;227;203;145;land;false;forest;3
498;140;160;238;land;true;plains;5
499;190;249;208;land;false;forest;1
500;120;213;231;land;false;forest;3
501;208;201;138;land;false;plains;3
502;194;127;231;land;false;forest;1
503;93;244;227;land;true;forest;2
504;252;171;92;land;false;forest;5
505;130;240;239;land;false;desert;1
506;240;215;93;land;false;plains;1
507;20;252;229;land;false;forest;2
508;212;164;188;land;false;plains;2
509;149;221;240;land;false;forest;2
510;134;238;159;land;false;forest;3
511;112;230;198;land;true;forest;1
512;161;241;203;land;false;plains;1
513;251;108;201;land;true;forest;3
514;208;148;225;land;false;forest;2
515;245;204;96;land;false;forest;3
516;210;246;175;land;false;plains;1
517;63;222;253;land;false;forest;1
518;218;106;228;land;false;forest;2
519;155;238;162;land;false;plains;4
520;162;253;211;land;false;forest;1
521;132;241;202;land;false;forest;3
522;164;210;249;land;false;forest;1
523;218;174;212;land;false;plains;1
524;126;237;164;land;false;desert;1
525;118;249;247;land;false;forest;1
526;236;82;191;land;false;mountain;3
527;185;69;247;land;false;forest;2
528;161;159;193;land;false;plains;3
529;179;210;230;land;false;plains;3
530;117;238;223;land;false;plains;1
531;242;168;249;land;false;forest;3
532;204;225;251;land;false;forest;2
533;207;251;207;land;false;forest;1
534;199;117;206;land;false;plains;3
535;230;236;182;land;false;desert;1
536;180;226;203;land;false;plains;3
537;241;87;251;land;false;forest;3
538;132;217;156;land;false;forest;4
539;247;227;143;land;false;forest;1
540;222;151;242;land;false;forest;1
541;249;218;192;land;false;plains;1
542;244;82;249;land;false;plains;1
543;151;245;244;land;false;desert;1
544;239;78;242;land;false;forest;1
545;237;90;247;land;false;forest;3
546;239;123;196;land;false;forest;3
547;156;179;242;land;false;forest;1
548;216;149;175;land;false;plains;1
549;118;234;219;land;false;plains;1
550;231;112;187;land;false;desert;1
551;225;182;253;land;false;forest;1
552;186;188;140;land;true;plains;4
553;166;225;179;land;false;desert;1
554;214;194;165;land;false;forest;3
555;243;234;130;land;false;desert;1
556;110;244;161;land;false;forest;3
557;240;246;30;land;false;jungle;2
558;187;133;244;land;true;forest;4
559;244;207;225;land;false;forest;4
560;242;187;112;land;false;forest;3
561;202;141;231;land;true;forest;4
562;201;203;136;land;false;forest;4
563;238;224;163;land;true;forest;4
564;111;219;182;land;false;forest;3
565;180;241;111;land;true;plains;3
566;197;221;106;land;false;plains;3
567;206;254;59;land;false;forest;1
568;203;225;175;land;false;plains;1
569;152;184;250;land;false;hills;1
570;53;236;254;land;false;forest;3
571;207;176;190;land;false;hills;1
572;223;217;185;land;false;plains;1
573;63;218;235;land;false;jungle;2
574;244;234;23;land;false;forest;1
575;244;134;182;land;false;desert;1
576;153;198;237;land;false;forest;3
577;233;198;199;land;false;plains;1
578;219;254;245;land;true;plains;1
579;79;194;242;land;false;forest;3
580;253;176;149;land;false;forest;5
581;188;220;188;land;false;forest;1
582;233;254;188;land;false;forest;3
583;185;202;119;land;false;mountain;1
584;227;225;52;land;false;forest;2
585;207;232;214;land;false;desert;1
586;33;232;254;land;false;forest;1
587;216;245;74;land;false;desert;1
588;252;144;111;land;false;plains;3
589;211;150;140;land;false;forest;2
590;83;203;226;land;false;plains;1
591;227;122;238;land;false;forest;1
592;129;211;162;land;false;forest;2
593;186;252;122;land;false;forest;1
594;221;166;243;land;true;forest;1
595;237;51;239;land;false;hills;1
596;250;254;154;land;false;forest;1
597;223;123;219;land;false;desert;1
598;205;181;122;land;false;forest;1
599;134;204;243;land;false;forest;3
600;178;161;192;land;true;forest;3
601;242;197;214;land;false;forest;4
602;138;176;210;land;false;forest;1
603;233;20;252;land;false;forest;1
604;124;194;233;land;false;plains;2
605;241;217;162;land;false;forest;2
606;250;144;229;land;false;forest;3
607;185;166;239;land;false;forest;3
608;252;13;254;land;true;forest;3
609;233;94;251;land;false;forest;3
610;219;124;225;land;false;forest;1
611;222;195;119;land;false;plains;2
612;241;232;102;land;false;plains;1
613;169;232;194;land;false;forest;1
614;210;199;169;land;false;plains;1
615;242;142;154;land;true;desert;1
616;119;224;241;land;true;forest;3
617;191;107;242;land;true;forest;2
618;211;139;210;land;false;plains;3
619;208;187;186;land;false;forest;1
620;134;248;144;land;false;plains;1
621;249;243;247;land;true;forest;1
622;189;91;243;land;false;forest;1
623;95;221;200;land;false;desert;1
624;207;203;116;land;false;plains;4
625;206;78;222;land;false;desert;1
626;225;147;177;land;false;hills;3
627;172;170;243;land;false;forest;5
628;244;182;250;land;false;forest;1
629;130;188;214;land;false;forest;1
630;234;163;123;land;true;forest;5
631;246;202;120;land;false;desert;1
632;142;240;153;land;true;plains;1
633;203;122;212;land;false;forest;4
634;125;191;215;land;true;plains;2
635;241;253;185;land;false;hills;3
636;242;105;232;land;false;forest;3
637;178;183;168;land;false;plains;3
638;147;250;185;land;false;hills;3
639;182;166;184;land;false;forest;1
640;152;181;231;land;false;forest;1
641;237;173;129;land;false;desert;1
642;231;44;238;land;false;mountain;1
643;121;224;252;land;true;forest;1
644;249;179;142;land;false;forest;1
645;216;118;211;land;true;forest;1
646;171;221;115;land;false;forest;1
647;198;232;189;land;false;forest;3
648;167;218;247;land;false;mountain;2
649;216;235;91;land;true;forest;5
650;37;250;215;land;true;forest;3
651;130;152;243;land;false;forest;3
652;206;177;163;land;false;forest;3
653;209;191;197;land;true;plains;3
654;151;195;218;land;false;forest;4
655;253;59;241;land;false;plains;1
656;254;107;197;land;true;forest;5
657;233;244;204;land;false;desert;1
658;242;193;160;land;true;forest;5
659;184;68;251;land;false;desert;1
660;96;209;229;land;false;hills;2
661;210;243;98;land;false;forest;4
662;231;230;103;land;false;forest;1
663;146;186;191;land;false;plains;1
664;193;239;101;land;false;mountain;1
665;231;202;171;land;false;forest;1
666;153;149;229;land;false;forest;1
667;240;148;152;land;false;desert;1
668;251;204;63;land;false;plains;3
669;47;250;250;land;false;desert;1
670;210;161;218;land;false;plains;2
671;175;228;211;land;false;forest;1
672;228;165;214;land;false;forest;3
673;193;242;236;land;true;desert;1
674;252;96;184;land;true;forest;1
675;241;91;240;land;false;forest;1
676;251;210;252;land;false;desert;1
677;135;243;248;land;false;desert;1
678;65;221;232;land;false;forest;4
679;99;241;246;land;false;plains;1
680;195;166;141;land;false;hills;1
681;246;164;252;land;false;desert;2
682;244;98;195;land;false;plains;1
683;239;142;225;land;true;forest;2
684;150;124;231;land;false;forest;2
685;181;182;238;land;false;forest;3
686;124;133;248;land;false;forest;2
687;245;222;208;land;false;forest;3
688;203;150;214;land;true;forest;4
689;189;63;252;land;false;forest;1
690;148;231;221;land;false;mountain;1
691;145;201;186;land;true;forest;1
692;195;217;124;land;true;forest;3
693;54;251;232;land;true;forest;4
694;232;239;218;land;false;forest;1
695;190;230;88;land;false;desert;1
696;96;209;243;land;false;forest;1
697;222;209;186;land;false;plains;3
698;214;220;95;land;true;forest;2
699;103;237;242;land;false;forest;5
700;173;190;195;land;true;marsh;5
701;203;120;223;land;false;forest;1
702;74;233;219;land;false;forest;1
703;214;93;216;land;false;desert;1
704;251;140;240;land;true;forest;3
705;173;162;189;land;false;forest;4
706;240;251;181;land;true;plains;4
707;182;197;217;land;true;forest;4
708;195;199;151;land;false;forest;1
709;236;151;220;land;false;forest;1
710;140;253;159;land;true;forest;1
711;251;243;249;land;false;plains;1
712;227;123;166;land;false;jungle;2
713;152;204;167;land;true;forest;4
714;241;229;73;land;true;plains;3
715;228;191;83;land;false;forest;1
716;125;204;248;land;true;forest;2
717;182;123;251;land;false;mountain;1
718;176;227;196;land;false;plains;1
719;245;198;207;land;false;forest;1
720;206;116;227;land;false;mountain;3
721;234;119;219;land;false;plains;3
722;225;233;116;land;false;forest;4
723;188;110;231;land;false;mountain;1
724;207;49;252;land;false;forest;1
725;213;150;197;land;false;forest;1
726;186;137;224;land;false;forest;1
727;225;253;40;land;false;forest;1
728;253;241;227;land;false;forest;4
729;247;168;109;land;false;forest;1
730;234;77;190;land;false;desert;1
731;206;254;90;land;false;forest;3
732;168;229;155;land;false;desert;1
733;177;157;177;land;false;forest;2
734;80;229;193;land;false;forest;3
735;211;174;190;land;false;plains;4
736;179;112;253;land;false;forest;3
737;226;172;178;land;false;forest;3
738;243;127;224;land;false;plains;2
739;241;117;230;land;false;forest;3
740;244;129;207;land;false;forest;3
741;187;122;219;land;false;forest;1
742;179;218;195;land;false;forest;1
743;164;198;210;land;false;hills;4
744;106;163;232;land;false;forest;3
745;221;247;91;land;false;forest;2
746;226;232;158;land;false;plains;2
747;174;204;233;land;false;forest;2
748;72;229;247;land;false;forest;1
749;236;178;219;land;false;plains;1
750;186;195;195;land;false;forest;2
751;220;233;225;land;false;hills;1
752;236;91;187;land;false;plains;1
753;237;252;242;land;false;forest;4
754;220;247;184;land;false;hills;3
755;244;50;217;land;false;forest;1
756;173;213;123;land;false;forest;3
757;215;191;134;land;false;mountain;1
758;217;90;238;land;false;forest;1
759;147;185;237;land;false;mountain;3
760;208;108;218;land;false;desert;1
761;177;189;234;land;false;forest;1
762;187;237;178;land;false;forest;2
763;200;175;185;land;false;desert;1
764;152;226;170;land;false;forest;1
765;231;187;225;land;false;forest;3
766;236;193;165;land;false;forest;2
767;148;197;197;land;false;forest;1
768;178;210;143;land;false;forest;2
769;172;229;141;land;false;plains;1
770;218;233;185;land;false;desert;1
771;195;218;191;land;true;plains;4
772;150;167;241;land;false;forest;1
773;244;234;97;land;false;forest;1
774;179;233;224;land;false;desert;1
775;134;194;202;land;false;desert;1
776;241;87;247;land;false;mountain;3
777;169;121;226;land;false;plains;3
778;164;247;166;land;false;plains;1
779;125;227;245;land;false;desert;1
780;201;220;121;land;false;forest;3
781;250;28;253;land;true;forest;3
782;190;185;154;land;false;plains;4
783;205;61;237;land;false;desert;1
784;246;164;157;land;false;forest;1
785;252;253;70;land;false;desert;1
786;103;215;230;land;false;forest;5
787;144;170;224;land;false;forest;5
788;179;83;244;land;false;forest;2
789;181;247;148;land;false;forest;2
790;218;183;138;land;true;plains;3
791;123;220;208;land;false;forest;1
792;186;187;195;land;true;plains;2
793;234;219;178;land;true;forest;1
794;229;198;120;land;false;hills;1
795;177;215;253;land;false;forest;2
796;199;150;228;land;false;forest;4
797;196;193;183;land;false;desert;1
798;231;227;181;land;false;plains;1
799;179;208;189;land;false;forest;1
800;125;253;125;land;true;urban;5
801;165;239;116;land;false;forest;1
802;73;210;226;land;false;forest;3
803;243;211;169;land;false;plains;1
804;244;117;251;land;false;forest;1
805;194;242;169;land;false;forest;4
806;231;220;60;land;false;forest;4
807;85;195;234;land;false;forest;3
808;230;222;65;land;false;forest;1
809;233;43;251;land;true;plains;1
810;215;195;248;land;false;hills;1
811;169;245;139;land;false;forest;4
812;253;126;183;land;false;plains;1
813;124;213;184;land;true;forest;5
814;246;232;49;land;false;forest;1
815;248;244;179;land;true;plains;2
816;247;51;215;land;false;forest;2
817;223;58;224;land;false;forest;1
818;194;158;217;land;false;plains;2
819;149;142;219;land;false;forest;3
