3;bunker;1848.00;11.30;2014.00;4.70;0
3;bunker;1830.00;10.10;2022.00;2.54;0
3;bunker;1901.00;10.93;2037.00;4.10;0
3;bunker;1849.00;10.10;2032.00;0.48;0
3;bunker;1839.00;12.38;2004.00;3.15;0
3;bunker;1877.00;12.50;2010.00;6.16;0
3;bunker;1811.00;10.55;2015.00;1.09;0
3;bunker;1851.00;10.10;2046.00;5.21;0
3;bunker;1849.00;14.32;1985.00;1.59;0
3;bunker;1884.00;10.70;2043.00;3.15;0
3;bunker;1855.00;10.10;2029.00;0.99;0
3;bunker;1881.00;12.80;2004.00;3.66;0
3;bunker;1873.00;10.10;2034.00;0.04;0
3;bunker;1799.00;10.10;2022.00;1.60;0
3;bunker;1830.00;10.10;2043.00;5.72;0
3;anti_air_building;1851.00;10.10;2043.00;0.65;0
3;anti_air_building;1859.00;12.80;1998.00;4.77;0
3;anti_air_building;1857.00;11.93;2007.00;0.04;0
3;synthetic_refinery;1806.00;10.10;2027.00;4.17;0
3;fuel_silo;1885.00;11.30;2027.00;5.37;0
3;radar_station;1857.00;11.60;2015.00;3.25;0
3;rocket_site;1821.00;10.70;2017.00;6.23;0
3;nuclear_reactor;1908.00;11.00;2039.00;1.16;0
4;arms_factory;1920.00;12.00;2014.00;4.47;0
4;arms_factory;1924.00;12.82;2001.00;0.85;0
4;arms_factory;1946.00;11.60;2033.00;3.52;0
4;arms_factory;1916.00;11.98;2020.00;5.08;0
4;arms_factory;1909.00;12.82;2008.00;2.92;0
4;arms_factory;1942.00;10.85;2045.00;5.58;0
4;industrial_complex;1913.00;12.80;2003.00;1.96;0
4;industrial_complex;1899.00;12.50;2014.00;4.98;0
4;industrial_complex;1946.00;11.38;2041.00;6.19;0
4;industrial_complex;1917.00;12.65;2009.00;4.03;0
4;industrial_complex;1903.00;11.90;2023.00;0.41;0
4;industrial_complex;1919.00;10.93;2044.00;1.97;0
4;air_base;1900.00;12.50;2016.00;4.63;0
4;supply_node;1952.00;11.82;2039.00;4.45;0
4;supply_node;1918.00;12.80;2003.00;5.93;0
4;supply_node;1904.00;12.00;2018.00;2.58;0
4;supply_node;1922.00;11.30;2037.00;5.16;0
4;supply_node;1923.00;11.90;2018.00;1.82;0
4;supply_node;1939.00;11.53;2025.00;3.29;0
4;supply_node;1938.00;11.00;2042.00;1.05;0
4;bunker;1936.00;11.90;2020.00;2.98;0
4;bunker;1920.00;12.85;2000.00;4.19;0
4;bunker;1917.00;11.45;2034.00;0.92;0
4;bunker;1949.00;11.30;2043.00;3.59;0
4;bunker;1898.00;12.50;2015.00;6.25;0
4;bunker;1923.00;12.00;2027.00;2.64;0
4;bunker;1938.00;11.15;2041.00;5.65;0
4;anti_air_building;1956.00;11.30;2045.00;2.04;0
4;anti_air_building;1901.00;12.65;2011.00;4.70;0
4;anti_air_building;1925.00;11.90;2029.00;2.54;0
4;synthetic_refinery;1917.00;12.80;2003.00;4.10;0
4;fuel_silo;1911.00;12.00;2020.00;0.48;0
4;radar_station;1929.00;11.90;2019.00;4.94;0
4;rocket_site;1918.00;11.90;2019.00;6.16;0
4;nuclear_reactor;1921.00;11.75;2031.00;1.09;0
5;arms_factory;1581.00;10.10;1960.00;3.52;0
5;arms_factory;1604.00;10.10;1949.00;5.08;0
5;arms_factory;1636.00;12.00;1968.00;2.92;0
5;arms_factory;1581.00;10.10;1933.00;5.58;0
5;arms_factory;1603.00;10.10;1937.00;1.96;0
5;arms_factory;1589.00;10.10;1954.00;4.98;0
5;industrial_complex;1620.00;11.95;1968.00;6.19;0
5;industrial_complex;1631.00;11.60;1962.00;4.03;0
5;industrial_complex;1570.00;10.10;1929.00;0.41;0
5;industrial_complex;1639.00;11.60;1956.00;1.97;0
5;industrial_complex;1587.00;10.10;1948.00;4.63;0
5;industrial_complex;1615.00;11.30;1962.00;2.47;0
5;air_base;1596.00;10.10;1936.00;5.14;0
5;supply_node;1594.00;10.10;1931.00;2.58;0
5;supply_node;1637.00;11.98;1967.00;5.16;0
5;supply_node;1625.00;11.00;1944.00;1.82;0
5;supply_node;1587.00;10.10;1957.00;3.29;0
5;supply_node;1558.00;10.10;1926.00;1.05;0
5;supply_node;1578.00;10.10;1925.00;3.99;0
5;supply_node;1582.00;10.10;1941.00;5.47;0
5;supply_node;1646.00;11.75;1981.00;2.12;0
5;supply_node;1619.00;11.60;1965.00;4.71;0
5;supply_node;1607.00;10.40;1953.00;1.36;0
5;supply_node;1637.00;11.45;1951.00;4.29;0
5;supply_node;1607.00;10.10;1939.00;0.59;0
5;naval_base;1548.00;9.50;1928.00;-2.16;16008
5;naval_base;1570.00;10.10;1936.00;-2.50;16008
5;naval_base;1579.00;9.80;1937.00;-1.57;16008
5;bunker;1587.00;10.10;1960.00;4.10;0
5;bunker;1637.00;11.95;1966.00;0.48;0
5;bunker;1644.00;12.88;1977.00;3.15;0
5;bunker;1602.00;10.10;1933.00;6.16;0
5;bunker;1604.00;10.10;1939.00;1.09;0
5;bunker;1633.00;11.60;1960.00;5.21;0
5;bunker;1579.00;10.10;1952.00;1.59;0
5;bunker;1576.00;10.10;1919.00;3.15;0
5;bunker;1624.00;11.75;1966.00;0.99;0
5;bunker;1566.00;10.10;1931.00;3.66;0
5;bunker;1622.00;11.00;1950.00;0.04;0
5;bunker;1607.00;10.40;1948.00;1.60;0
5;coastal_bunker;1556.00;10.10;1930.00;-2.16;0
5;coastal_bunker;1576.00;9.50;1947.00;-1.57;0
5;coastal_bunker;1568.00;10.10;1937.00;-2.50;0
5;dockyard;1556.00;9.50;1919.00;-2.16;0
5;anti_air_building;1651.00;11.82;1985.00;4.17;0
5;anti_air_building;1594.00;10.10;1931.00;5.37;0
5;anti_air_building;1563.00;10.10;1932.00;3.21;0
5;synthetic_refinery;1636.00;11.30;1941.00;6.23;0
5;fuel_silo;1624.00;11.00;1942.00;1.16;0
5;radar_station;1602.00;10.10;1952.00;5.43;0
5;rocket_site;1593.00;10.32;1924.00;0.55;0
5;nuclear_reactor;1557.00;10.10;1922.00;3.22;0
5;floating_harbor;1570.00;9.50;1941.00;1.57;9025
6;arms_factory;1014.00;10.10;1858.00;2.92;0
6;arms_factory;1032.00;10.10;1840.00;5.58;0
6;arms_factory;997.00;11.78;1864.00;1.96;0
6;arms_factory;1000.00;11.38;1864.00;4.98;0
6;arms_factory;1026.00;10.10;1846.00;6.19;0
6;arms_factory;977.00;10.40;1850.00;4.03;0
6;industrial_complex;972.00;10.10;1851.00;0.41;0
6;industrial_complex;1069.00;10.10;1835.00;1.97;0
6;industrial_complex;1012.00;10.10;1869.00;4.63;0
6;industrial_complex;999.00;10.70;1870.00;2.47;0
6;industrial_complex;1006.00;10.25;1860.00;5.14;0
6;industrial_complex;1052.00;10.10;1833.00;0.41;0
6;air_base;1018.00;10.25;1840.00;4.54;0
6;supply_node;1021.00;10.10;1843.00;1.82;0
6;supply_node;963.00;10.10;1861.00;3.29;0
6;supply_node;1072.00;10.10;1831.00;1.05;0
6;supply_node;1008.00;10.32;1857.00;3.99;0
6;supply_node;992.00;12.25;1863.00;5.47;0
6;supply_node;1090.00;10.10;1827.00;2.12;0
6;supply_node;976.00;10.70;1856.00;4.71;0
6;supply_node;1005.00;10.10;1870.00;1.36;0
6;supply_node;981.00;10.10;1869.00;4.29;0
6;supply_node;1038.00;10.10;1836.00;0.59;0
6;supply_node;1051.00;10.10;1834.00;3.53;0
6;naval_base;1005.00;10.10;1873.00;-3.61;15892
6;naval_base;1080.00;10.10;1836.00;-3.28;16677
6;naval_base;1053.00;10.10;1838.00;-3.82;16677
6;naval_base;970.00;10.10;1871.00;-3.00;16686
6;naval_base;1083.00;10.10;1835.00;-2.86;16677
6;naval_base;1030.00;10.10;1843.00;-3.73;16677
6;naval_base;1041.00;10.10;1840.00;-3.14;16677
6;naval_base;984.00;9.80;1874.00;-3.79;15892
6;naval_base;1018.00;10.10;1862.00;-4.15;15892
6;naval_base;993.00;10.10;1875.00;-3.14;15892
6;bunker;1084.00;10.10;1832.00;0.99;0
6;bunker;979.00;11.00;1862.00;3.66;0
6;bunker;1072.00;10.10;1830.00;0.04;0
6;bunker;1039.00;10.10;1836.00;1.60;0
6;bunker;1009.00;10.10;1865.00;5.72;0
6;bunker;1022.00;10.10;1854.00;0.65;0
6;bunker;969.00;10.10;1862.00;4.77;0
6;bunker;993.00;10.55;1869.00;0.04;0
6;bunker;1052.00;10.10;1838.00;4.17;0
6;bunker;999.00;10.18;1872.00;5.37;0
6;bunker;988.00;10.10;1872.00;3.21;0
6;coastal_bunker;983.00;10.10;1873.00;-3.79;0
6;coastal_bunker;1011.00;10.10;1872.00;-3.61;0
6;coastal_bunker;1041.00;10.10;1841.00;-3.14;0
6;coastal_bunker;1031.00;10.10;1843.00;-3.73;0
6;coastal_bunker;1100.00;9.80;1826.00;-4.49;0
6;coastal_bunker;1020.00;10.10;1864.00;-4.15;0
6;coastal_bunker;953.00;9.80;1865.00;-3.00;0
6;coastal_bunker;1055.00;10.10;1838.00;-3.82;0
6;coastal_bunker;1077.00;10.10;1836.00;-3.28;0
6;coastal_bunker;992.00;10.10;1875.00;-3.14;0
6;dockyard;1026.00;10.10;1858.00;-3.73;0
6;anti_air_building;1066.00;10.10;1838.00;3.73;0
6;anti_air_building;998.00;10.10;1872.00;0.11;0
6;anti_air_building;1001.00;10.10;1872.00;2.78;0
6;synthetic_refinery;1001.00;11.75;1862.00;5.44;0
6;fuel_silo;1055.00;10.10;1836.00;2.17;0
6;radar_station;1027.00;10.10;1847.00;5.62;0
6;rocket_site;990.00;10.25;1869.00;1.23;0
6;nuclear_reactor;1025.00;10.10;1851.00;2.78;0
6;floating_harbor;1059.37;9.50;1844.47;-0.67;9371
7;arms_factory;1853.00;11.07;1835.00;1.96;0
7;arms_factory;1851.00;11.95;1861.00;4.98;0
7;arms_factory;1844.00;11.95;1842.00;6.19;0
7;arms_factory;1867.00;11.23;1862.00;4.03;0
7;arms_factory;1844.00;12.00;1837.00;0.41;0
7;arms_factory;1876.00;11.38;1856.00;1.97;0
7;industrial_complex;1842.00;12.50;1860.00;4.63;0
7;industrial_complex;1848.00;10.70;1821.00;2.47;0
7;industrial_complex;1841.00;12.38;1856.00;5.14;0
7;industrial_complex;1847.00;11.60;1835.00;0.41;0
7;industrial_complex;1838.00;12.50;1852.00;4.54;0
7;industrial_complex;1866.00;11.45;1857.00;0.92;0
7;air_base;1856.00;10.70;1828.00;2.48;0
7;supply_node;1833.00;12.80;1859.00;1.05;0
7;supply_node;1847.00;12.12;1859.00;3.99;0
7;supply_node;1824.00;13.12;1841.00;5.47;0
7;supply_node;1846.00;10.70;1825.00;2.12;0
7;supply_node;1871.00;11.00;1865.00;4.71;0
7;supply_node;1863.00;11.60;1852.00;1.36;0
7;supply_node;1842.00;12.25;1841.00;4.29;0
7;supply_node;1859.00;11.00;1836.00;0.59;0
7;bunker;1834.00;11.95;1842.00;2.04;0
7;bunker;1854.00;11.30;1837.00;4.70;0
7;bunker;1871.00;11.45;1857.00;2.54;0
7;bunker;1845.00;12.50;1860.00;4.10;0
7;bunker;1838.00;10.85;1828.00;0.48;0
7;bunker;1843.00;12.12;1838.00;3.15;0
7;bunker;1863.00;11.45;1851.00;6.16;0
7;bunker;1827.00;12.80;1856.00;1.09;0
7;anti_air_building;1878.00;11.30;1859.00;5.21;0
7;anti_air_building;1826.00;12.00;1834.00;1.59;0
7;anti_air_building;1854.00;10.70;1831.00;3.15;0
7;synthetic_refinery;1854.00;11.90;1866.00;0.99;0
7;fuel_silo;1838.00;11.90;1847.00;3.66;0
7;radar_station;1850.00;11.90;1844.00;1.13;0
7;rocket_site;1851.00;11.98;1842.00;1.60;0
7;nuclear_reactor;1848.00;11.00;1830.00;5.72;0
8;arms_factory;1585.00;11.00;1820.00;6.19;0
8;arms_factory;1552.00;10.10;1839.00;4.03;0
8;arms_factory;1587.00;10.10;1840.00;0.41;0
8;arms_factory;1594.00;10.10;1852.00;1.97;0
8;arms_factory;1571.00;10.10;1840.00;4.63;0
8;arms_factory;1591.00;10.78;1821.00;2.47;0
8;industrial_complex;1553.00;10.10;1840.00;5.14;0
8;industrial_complex;1588.00;11.00;1820.00;0.41;0
8;industrial_complex;1593.00;10.10;1853.00;4.54;0
8;industrial_complex;1591.00;10.10;1840.00;0.92;0
8;industrial_complex;1576.00;10.10;1853.00;2.48;0
8;industrial_complex;1554.00;10.10;1841.00;5.14;0
8;air_base;1579.00;10.48;1822.00;2.98;0
8;supply_node;1567.00;10.10;1830.00;5.47;0
8;supply_node;1592.00;11.60;1809.00;2.12;0
8;supply_node;1597.00;10.10;1834.00;4.71;0
8;supply_node;1564.00;10.10;1847.00;1.36;0
8;supply_node;1583.00;10.10;1854.00;4.29;0
8;supply_node;1544.00;10.10;1841.00;0.59;0
8;supply_node;1581.00;10.10;1840.00;3.53;0
8;supply_node;1586.00;10.70;1826.00;5.01;0
8;naval_base;1554.00;10.10;1844.00;-3.52;16442
8;naval_base;1562.00;9.80;1853.00;-2.47;16442
8;naval_base;1588.00;10.10;1861.00;-2.45;16442
8;bunker;1584.00;10.70;1823.00;3.15;0
8;bunker;1550.00;10.10;1840.00;6.16;0
8;bunker;1600.00;10.85;1827.00;1.09;0
8;bunker;1591.00;12.12;1805.00;5.21;0
8;bunker;1579.00;10.10;1853.00;1.59;0
8;bunker;1583.00;10.10;1835.00;3.15;0
8;bunker;1565.00;10.10;1832.00;0.99;0
8;bunker;1561.00;10.10;1839.00;3.66;0
8;coastal_bunker;1565.00;9.50;1856.00;-2.47;0
8;coastal_bunker;1540.00;9.80;1850.00;-3.52;0
8;coastal_bunker;1577.00;10.10;1860.00;-2.45;0
8;dockyard;1542.00;10.10;1848.00;-3.52;0
8;anti_air_building;1589.00;10.70;1824.00;4.77;0
8;anti_air_building;1558.00;10.10;1833.00;0.04;0
8;anti_air_building;1592.00;10.70;1823.00;4.17;0
8;synthetic_refinery;1570.00;10.10;1822.00;5.37;0
8;fuel_silo;1579.00;10.10;1843.00;3.21;0
8;radar_station;1570.00;10.10;1830.00;6.19;0
8;rocket_site;1541.00;10.10;1846.00;1.16;0
8;nuclear_reactor;1593.00;10.70;1824.00;5.28;0
8;floating_harbor;1548.60;9.50;1852.50;-0.38;9361
9;arms_factory;2181.00;10.10;1850.00;0.41;0
9;arms_factory;2205.00;12.88;1828.00;1.97;0
9;arms_factory;2202.00;10.10;1842.00;4.63;0
9;arms_factory;2201.00;10.48;1840.00;2.47;0
9;arms_factory;2190.00;12.80;1830.00;5.14;0
9;arms_factory;2180.00;12.80;1831.00;0.41;0
9;industrial_complex;2176.00;10.10;1848.00;4.54;0
9;industrial_complex;2192.00;10.10;1853.00;0.92;0
9;industrial_complex;2200.00;12.57;1832.00;2.48;0
9;industrial_complex;2201.00;12.90;1829.00;5.14;0
9;industrial_complex;2193.00;10.48;1843.00;2.98;0
9;industrial_complex;2189.00;12.65;1833.00;4.19;0
9;air_base;2174.00;11.95;1837.00;0.92;0
9;supply_node;2198.00;10.10;1850.00;4.71;0
9;supply_node;2173.00;11.95;1842.00;1.36;0
9;supply_node;2205.00;12.85;1827.00;4.29;0
9;supply_node;2190.00;12.80;1829.00;0.59;0
9;supply_node;2182.00;10.10;1850.00;3.53;0
9;supply_node;2209.00;10.10;1848.00;5.01;0
9;supply_node;2193.00;10.55;1842.00;2.76;0
9;naval_base;2197.00;10.10;1855.00;-3.14;16770
9;naval_base;2184.00;10.10;1853.00;-2.21;16770
9;naval_base;2164.00;10.10;1853.00;-2.46;16770
9;naval_base;2208.00;10.10;1853.00;-3.79;16770
9;bunker;2197.00;10.10;1847.00;1.09;0
9;bunker;2183.00;10.10;1849.00;5.21;0
9;bunker;2206.00;12.38;1830.00;1.59;0
9;bunker;2190.00;11.75;1836.00;3.15;0
9;bunker;2174.00;10.10;1849.00;0.99;0
9;bunker;2202.00;10.62;1839.00;3.66;0
9;bunker;2210.00;10.10;1848.00;0.04;0
9;coastal_bunker;2197.00;10.10;1855.00;-3.14;0
9;coastal_bunker;2182.00;10.10;1852.00;-2.21;0
9;coastal_bunker;2208.00;10.10;1852.00;-3.79;0
9;coastal_bunker;2163.00;10.10;1853.00;-2.46;0
9;dockyard;2176.00;10.10;1852.00;-2.21;0
9;anti_air_building;2196.00;10.55;1841.00;4.17;0
9;anti_air_building;2192.00;11.30;1839.00;5.37;0
9;anti_air_building;2182.00;12.80;1829.00;3.21;0
9;synthetic_refinery;2199.00;10.10;1852.00;6.23;0
9;fuel_silo;2167.00;10.40;1847.00;1.16;0
9;radar_station;2191.00;11.68;1836.00;5.43;0
9;rocket_site;2175.00;11.60;1843.00;0.55;0
9;nuclear_reactor;2207.00;12.73;1827.00;3.22;0
9;floating_harbor;2216.20;9.50;1857.60;-0.64;9351
10;arms_factory;1404.00;10.10;1798.00;4.63;0
10;arms_factory;1439.00;10.10;1775.00;2.47;0
10;arms_factory;1442.00;10.10;1773.00;5.14;0
10;arms_factory;1441.00;10.10;1793.00;0.41;0
10;arms_factory;1446.00;10.10;1826.00;4.54;0
10;arms_factory;1419.00;10.10;1813.00;0.92;0
10;industrial_complex;1426.00;10.10;1811.00;2.48;0
10;industrial_complex;1413.00;10.62;1805.00;5.14;0
10;industrial_complex;1378.00;10.10;1818.00;2.98;0
10;industrial_complex;1382.00;10.10;1817.00;4.19;0
10;industrial_complex;1440.00;10.10;1778.00;0.92;0
10;industrial_complex;1440.00;10.10;1831.00;3.59;0
10;air_base;1457.00;10.10;1821.00;6.25;0
10;supply_node;1406.00;10.10;1813.00;4.29;0
10;supply_node;1388.00;10.10;1819.00;0.59;0
10;supply_node;1444.00;10.10;1776.00;3.53;0
10;supply_node;1442.00;10.10;1798.00;5.01;0
10;supply_node;1418.00;10.10;1823.00;2.76;0
10;supply_node;1469.00;10.10;1808.00;5.70;0
10;supply_node;1435.00;10.10;1821.00;0.90;0
10;supply_node;1449.00;10.40;1815.00;4.94;0
10;supply_node;1458.00;10.10;1822.00;0.13;0
10;supply_node;1423.00;10.55;1807.00;3.07;0
10;supply_node;1481.00;10.10;1809.00;0.83;0
10;supply_node;1395.00;10.10;1804.00;2.31;0
10;supply_node;1456.00;10.10;1798.00;5.24;0
10;supply_node;1410.00;10.10;1796.00;1.55;0
10;supply_node;1479.00;10.10;1799.00;4.48;0
10;supply_node;1430.00;10.10;1790.00;1.13;0
10;supply_node;1465.00;10.10;1789.00;3.71;0
10;supply_node;1418.00;10.10;1784.00;0.37;0
10;naval_base;1374.00;9.50;1818.00;-2.50;16739
10;naval_base;1427.00;10.10;1830.00;-3.14;16362
10;naval_base;1486.00;10.10;1812.00;-3.73;16580
10;naval_base;1444.00;10.10;1830.00;-3.46;16362
10;naval_base;1469.00;10.10;1817.00;-3.55;16580
10;naval_base;1456.00;10.10;1828.00;-2.52;16362
10;naval_base;1486.00;10.10;1803.00;-4.25;16580
10;naval_base;1445.00;10.10;1830.00;-2.94;16362
10;bunker;1393.00;10.10;1810.00;0.55;0
10;bunker;1437.00;10.10;1812.00;3.22;0
10;bunker;1417.00;10.10;1794.00;5.88;0
10;bunker;1389.00;10.10;1813.00;3.73;0
10;bunker;1428.00;10.10;1811.00;3.83;0
10;bunker;1443.00;10.10;1791.00;1.67;0
10;bunker;1468.00;10.10;1812.00;4.33;0
10;bunker;1440.00;10.10;1776.00;0.71;0
10;bunker;1451.00;10.10;1823.00;3.73;0
10;bunker;1483.00;10.10;1802.00;0.11;0
10;bunker;1453.00;10.10;1795.00;2.78;0
10;bunker;1405.00;10.10;1798.00;5.44;0
10;bunker;1457.00;10.10;1821.00;2.17;0
10;bunker;1478.00;10.10;1806.00;4.84;0
10;bunker;1424.00;10.10;1820.00;1.23;0
10;bunker;1470.00;10.10;1795.00;2.78;0
10;bunker;1431.00;10.10;1783.00;0.62;0
10;bunker;1405.00;10.10;1813.00;1.83;0
10;coastal_bunker;1402.00;10.10;1827.00;-3.14;0
10;coastal_bunker;1470.00;10.10;1816.00;-3.55;0
10;coastal_bunker;1488.00;10.10;1802.00;-4.25;0
